academic, 0.71, 0.79, -1.08, 0.91, 0.29, -0.45, 11 000010000 000
accomplice, -1.1, -0.56, 0.24, -1.99, -0.1, 0.44, 11 001000000 000
accountant, -0.27, -1.47, -1.83, 0.04, -1.44, -1.77, 11 010000000 000
accuser, -1.64, 1.3, 1.7, -1.33, 0.84, 1.0, 11 111100000 000
acid-head, -1.95, -1.61, -0.19, -1.51, -1.4, -0.33, 11 100000000 000
acquaintance, 1.9, 0.31, 0.29, 1.54, 0.51, 0.79, 11 100000000 000
adolescent, 0.4, 0.33, 1.78, 0.55, 0.33, 1.97, 11 100000010 000
adult, 0.09, 1.23, -0.4, 0.36, 1.21, -0.65, 11 101000010 000
adulterer, -1.22, 0.54, 0.89, -1.98, 0.35, 0.6, 10 000000011 001
adulteress, -1.36, -0.14, 0.41, -1.26, -0.32, 0.33, 01 000000011 001
advisor, 1.25, 0.8, -0.46, 1.84, 1.1, -1.43, 11 110110000 000
airline pilot, 1.43, 0.83, -0.78, 1.67, 1.26, -1.31, 11 010000000 000
alcoholic, -1.6, -1.26, 0.74, -2.1, -0.57, 0.19, 11 100001000 000
amateur, 0.55, -0.56, 0.73, 0.33, -0.66, 0.7, 11 100000000 000
applicant, 0.79, -0.87, -0.26, 0.67, -0.9, -0.79, 11 011000000 000
apprentice, 0.44, -0.7, 0.34, 0.55, -0.93, 0.07, 11 010000000 000
architect, 0.84, 0.1, -0.84, 1.16, 0.36, -0.66, 11 010000000 000
ass, -2.14, 1.08, 0.67, -2.57, 1.19, 1.44, 11 100000000 000
assailant, -2.96, 2.16, 2.49, -2.57, 2.11, 2.6, 11 001000000 001
assistant, 0.73, -0.33, 0.21, 0.95, -0.11, -0.11, 11 110001000 000
athlete, 1.27, 2.53, 1.56, 1.26, 2.82, 2.09, 11 010010000 001
attorney, 0.42, 0.92, -0.51, 0.67, 1.24, -0.75, 11 011000000 000
auctioneer, 0.09, 1.05, 2.36, 0.25, 0.94, 2.04, 11 010000000 000
aunt, 0.99, -0.07, 0.46, 1.72, 0.56, 0.77, 01 000000010 000
author, 1.39, 0.24, -0.94, 1.66, 0.36, -0.92, 11 010010000 000
authority, 0.07, 2.02, -1.23, -0.24, 2.08, -1.37, 11 111111100 000
auto mechanic, 0.25, 1.53, 0.85, 0.0, 1.76, 0.41, 11 010000000 000
baby, 2.71, -3.19, 2.49, 2.03, -3.31, 2.07, 11 100001010 001
baby sitter, 2.03, -0.66, -1.2, 1.99, 0.26, -1.16, 11 000000010 011
bachelor, 1.04, 0.24, 0.32, 0.71, 0.24, 0.82, 10 000000011 000
baker, 1.14, 0.91, 0.22, 1.64, 1.69, 0.32, 11 010000000 000
bandit, -2.94, 1.86, 0.86, -2.35, 1.54, 1.47, 11 001000000 000
banker, -0.25, 0.57, -0.8, -0.4, 0.1, -0.98, 11 010000000 001
barkeeper, 1.34, 1.0, 0.66, 1.92, 0.89, 2.03, 11 010000000 000
barmaid, 0.68, 0.41, 0.88, -0.17, 0.12, 1.54, 01 010000000 000
beauty, 2.62, -0.46, -0.37, 1.81, -0.36, 0.28, 01 100000000 001
beggar, -1.66, -2.05, -0.92, -0.93, -1.44, -1.0, 11 100000000 000
beginner, 0.61, -1.13, -0.36, -0.04, -1.4, -0.43, 11 100000001 000
bigamist, -0.72, 0.35, 0.94, -2.09, 0.33, 0.66, 11 001000011 011
bigot, -1.22, -1.86, -0.8, -2.34, -1.45, -1.59, 11 100000000 000
bill collector, -2.67, 2.04, 1.14, -2.87, 2.07, 1.31, 11 010000000 000
bisexual, -0.18, -0.58, 0.18, 0.7, -0.11, 0.18, 11 000000001 001
blabbermouth, -1.78, -0.46, 2.48, -1.64, 0.19, 2.43, 11 100000000 000
blacksmith, 0.62, 2.81, 1.04, 1.11, 2.64, 0.6, 11 010000000 000
blind date, 0.15, -0.41, -0.18, -0.04, 0.01, 0.33, 11 000000001 001
bodyguard, -0.53, 2.54, -0.16, -0.12, 2.56, -0.21, 11 001100000 001
bohemian, 0.16, 0.34, -0.32, 1.19, 0.22, 0.87, 11 100000000 000
bookworm, -0.01, -1.55, -1.95, 1.08, -1.39, -2.09, 11 000010000 000
boss, -0.1, 1.55, 0.35, -0.48, 1.96, 0.62, 11 010000000 000
bouncer, -2.17, 2.83, 1.47, -2.54, 2.93, 1.72, 10 010000000 001
boxer, -0.69, 3.09, 2.15, -1.9, 3.2, 2.46, 10 010000000 001
boy scout, 1.4, -0.02, 0.19, 1.17, 0.56, 1.25, 10 100000000 000
braggart, -2.65, 0.5, 2.45, -2.7, 0.59, 2.26, 11 100000000 000
brat, -0.23, -0.62, 2.37, -1.07, 0.02, 2.64, 11 100000010 000
brother, 2.07, 0.89, 0.64, 2.36, 1.07, 1.18, 10 000000010 000
brother in law, 1.2, 0.48, 0.26, 0.76, 0.66, 0.11, 10 000000010 000
brute, -3.36, 2.69, 2.45, -3.74, 2.81, 2.6, 10 100000000 001
buddy, 2.68, 0.39, -0.23, 2.7, 1.03, -0.3, 11 100000000 000
building superintendent, -0.97, 1.03, 0.62, -0.47, 1.13, 0.71, 11 010000000 000
bulldozer operator, -0.38, 2.04, 0.72, -0.18, 2.3, 1.11, 11 010000000 000
burglar, -2.66, 0.88, -1.08, -3.01, 0.88, -0.6, 11 011000000 000
bus driver, 0.06, 1.13, -0.73, 0.22, 1.3, -0.89, 11 010000000 000
butcher, -0.27, 2.37, 1.18, -0.41, 2.26, 1.08, 11 010000000 000
bystander, -0.02, -0.17, -0.15, 0.13, -0.29, 0.04, 11 100000000 000
call girl, 0.41, -0.71, 1.34, -0.55, -0.67, 1.4, 01 000000001 001
captive, -1.51, -0.39, -0.99, -0.88, -0.02, -0.51, 11 001100001 001
car driver, -0.34, 0.81, 1.19, -0.11, 0.8, 1.29, 11 100000000 000
carpenter, 1.05, 1.87, 0.88, 0.74, 1.98, 0.23, 11 010000000 000
celebrity, 0.76, 0.82, 0.27, 1.2, 0.8, 0.95, 11 110000000 000
chairman, -0.37, 1.2, 0.03, 0.0, 1.64, 0.46, 11 011100000 000
chambermaid, 1.58, -1.2, -0.04, 1.32, -1.33, 0.44, 01 010000000 000
champion, 0.95, 2.3, 1.65, 0.9, 2.3, 2.03, 11 100010000 001
chap, -0.14, 1.39, 1.76, 0.1, 1.46, 1.35, 10 100000000 000
chaperon, -1.04, -0.07, -1.16, -1.6, -0.32, -1.44, 11 100000010 000
chatterbox, -2.13, -0.36, 2.58, -2.24, 0.36, 2.92, 11 100000000 000
chef, 1.26, 1.32, 0.59, 1.24, 1.45, 1.21, 11 010000000 000
chemist, 0.63, -0.44, -1.22, -0.39, -0.8, -1.11, 11 010010000 000
child, 1.94, -1.62, 1.79, 1.75, -1.81, 2.66, 11 100000010 000
Christian, 0.45, -0.14, -0.74, 0.85, 0.15, -0.64, 11 000000100 010
church deacon, -0.17, 0.18, -1.47, 0.12, 0.39, -1.98, 11 000000100 000
civil servant, -0.83, -0.46, -1.56, -0.35, -0.25, -1.68, 11 001100000 000
classmate, 1.71, 0.84, 1.04, 1.05, 0.1, 1.08, 11 000010000 000
clerk, -0.05, -0.66, -1.17, -0.24, -1.22, -1.66, 11 011000000 000
client, 0.69, -0.72, 0.13, 0.98, -0.31, 0.13, 11 011000000 000
clown, 2.09, -0.95, 1.87, 1.92, -0.29, 2.13, 11 100000000 000
co-worker, 1.54, 0.54, 0.13, 0.87, 0.16, 0.32, 11 010000000 000
coach, 0.8, 1.39, 1.27, 1.1, 1.79, 1.07, 11 010010000 001
coed, 2.0, -1.0, 0.23, 1.14, 0.03, 0.53, 01 000010000 000
colleague, 1.51, 0.68, 0.44, 0.81, 0.31, 0.18, 11 011111000 000
comedian, 1.41, 0.28, 2.03, 1.48, 0.03, 2.11, 11 110000000 000
