Chat,2.03,1.18,1.17,2.45,1.53,1.5
Crosspost,-0.58,0.11,0.65,-0.01,0.49,0.65
Cybersex,-0.12,-0.11,0.37,-1.1,-0.45,0.32
Email,3.14,2.62,1.8,3.41,2.79,2.05
Flame,-1.57,-0.08,1.17,-2.19,0.01,1.26
Flamebait,-1.63,-0.63,0.46,-2.19,-0.4,0.61
Ignore,-0.47,0.47,-0.34,-0.63,0.73,-0.41
Mailbomb,-2.74,0.27,0.86,-3.19,0.24,1.06
Post,1.99,1.5,1.12,2.15,1.67,1.18
Shout,-1.66,-0.59,0.96,-1.45,0.01,1.3
Spam,-3.03,-0.41,1.08,-3.2,0.14,1.39
Surf_the_Web,2.58,2.17,1.49,2.82,2.36,1.68
