ask, 0.47, 0.1, 0.14, 1.11, 0.24, 0.37, 10 111111111 000
assess, -0.18, 1.44, -0.45, -0.13, 1.48, 0.25, 01 111111111 000
attack, -2.42, 2.17, 2.99, -3.06, 2.24, 2.74, 10 001100010 001
attract, -0.1, 0.12, -0.69, -0.76, -0.36, -0.77, 01 100000001 010
babble to, -2.78, 0.61, 2.5, -2.02, 1.29, 2.64, 10 111111111 100
bait, -1.79, 0.47, 0.52, -1.89, 0.44, 0.45, 01 111100100 000
banter with, 0.79, -0.64, 1.63, 1.1, 0.33, 1.82, 10 110111011 000
baptize, 1.61, 0.29, -1.73, 1.55, 0.1, -1.91, 10 000000100 000
bargain with, 0.21, 1.11, 2.27, -0.38, 1.12, 2.25, 10 111111111 000
barter with, 1.85, 0.38, -0.14, 1.18, 0.4, 0.39, 10 011100000 000
bathe, 1.02, -0.3, -0.73, 1.95, 0.22, -0.92, 10 000001011 101
be sarcastic toward, -0.49, 0.58, 0.97, -1.09, 1.1, 1.24, 10 100010011 000
bear witness against, -0.8, 1.02, -1.19, -1.51, 1.28, 0.5, 10 111100100 000
beat up, -3.49, 1.04, 2.69, -3.8, 2.34, 3.04, 10 001000010 001
beckon to, 2.4, 0.31, 1.2, 2.61, 0.1, 1.78, 10 110010110 000
befuddle, -2.01, 0.12, 0.2, -2.08, 0.72, 0.85, 01 111111111 100
beguile, 1.6, 1.05, 0.03, 2.17, 1.07, -0.7, 11 111100111 000
believe, 2.46, 0.84, -0.93, 2.36, 1.24, -0.97, 01 111111111 000
bicker with, -2.32, 0.59, 2.62, -2.49, 1.93, 2.81, 10 111111111 000
bill, 0.28, 0.84, -0.21, 0.05, 0.67, -0.44, 10 010000000 010
bind, -1.0, 0.76, 0.36, -2.67, 0.18, 1.76, 10 001000001 001
bite, -2.76, 1.46, 2.23, -2.84, 1.76, 2.7, 10 100000001 001
blackmail, -4.0, -0.84, 1.85, -3.64, -0.34, 0.58, 10 011100000 010
blame, -2.41, 1.21, 1.4, -2.59, 1.29, 1.69, 10 111111111 010
block, -2.0, 0.06, -0.16, -2.66, 0.62, 0.71, 01 011100010 000
booze with, 0.67, 1.74, 1.79, -1.17, 0.8, 1.74, 10 100000001 100
borrow money from, -1.93, -1.08, -1.23, -2.06, -1.11, -1.11, 10 010000000 000
bother, -1.75, 0.42, 0.76, -1.75, 0.47, 1.08, 01 111111111 000
bow to, 0.88, 0.16, -1.13, 0.4, -0.13, -1.1, 10 010000100 000
box, -2.03, 1.79, 2.26, -2.35, 2.28, 3.0, 10 110000000 001
bribe, -2.89, 0.43, -0.44, -3.07, 0.21, -0.33, 10 011100000 110
brief, 0.36, 1.21, -0.3, 0.53, 1.56, 0.29, 10 011101000 000
bring something to, 1.84, 0.83, 0.28, 2.03, 0.84, 1.1, 10 110011010 000
buy something for, 1.85, 1.1, 0.39, 2.46, 1.19, 0.82, 10 110000010 000
cajole, 1.01, -0.61, -0.9, 1.09, -0.7, -0.74, 10 111111111 000
calm, 2.39, 0.96, -1.85, 2.99, 1.33, -2.44, 01 111111111 100
capture, 0.6, 1.33, 0.94, -0.19, 1.29, 1.19, 10 001100000 011
care for, 3.17, 1.19, -0.76, 3.26, 2.3, -0.38, 10 000001000 101
carry, 1.31, 2.07, 0.25, 1.86, 2.07, 0.31, 10 000001010 001
