denounce,-2.0075,0.8575,0.8132,1.8908,0.6263,0.2592,0.6263,3.5656,1.0991,0.2592,1.0991,2.7117
protect,3.4843,3.1296,0.8261,0.6325,0.2702,0.1955,0.2702,0.8001,0.5135,0.1955,0.5135,3.7162
confront,0.4754,1.9364,1.3029,3.3032,0.6497,0.0761,0.6497,1.5946,0.0681,0.0761,0.0681,2.1412
expose,-1.4411,1.2246,0.9278,1.9307,0.6032,-0.1222,0.6032,3.1476,0.8000,-0.1222,0.8000,2.3163
whine to,-2.0121,-1.3657,1.3993,1.2097,0.1055,-0.0486,0.1055,2.1459,-0.3957,-0.0486,-0.3957,2.5507
admire,2.2986,1.5811,-0.1782,1.5655,0.5725,0.3722,0.5725,1.8896,0.2165,0.3722,0.2165,2.3100
interest,2.0682,1.8425,0.6772,1.5421,0.2562,-0.0074,0.2562,2.1475,0.7793,-0.0074,0.7793,1.9178
punish,-0.7946,1.5073,1.0231,1.8535,0.1298,-0.3175,0.1298,2.0591,0.6646,-0.3175,0.6646,2.1156
drink to,1.3919,1.1500,1.6881,2.9840,1.4884,0.9776,1.4884,2.2449,0.8954,0.9776,0.8954,1.3001
con,-2.8092,1.1354,0.7158,1.5104,-0.0817,0.0235,-0.0817,4.2756,1.0774,0.0235,1.0774,3.3875
honor,3.1200,2.9135,0.0858,1.5506,1.1113,0.0542,1.1113,1.4611,-0.0684,0.0542,-0.0684,2.2164
ignore,-1.7519,0.3262,-1.3046,1.5406,0.2649,0.4127,0.2649,3.5811,-0.6004,0.4127,-0.6004,2.3142
browbeat,-1.7955,0.8884,0.8303,2.4698,-0.5606,-1.1577,-0.5606,2.8365,0.7825,-1.1577,0.7825,2.1811
misjudge,-2.3035,0.4012,0.4300,1.2896,-0.4521,-0.0655,-0.4521,4.2906,-0.6069,-0.0655,-0.6069,2.4681
greet,2.6235,1.9396,1.3881,1.9307,0.7560,1.1417,0.7560,1.5178,0.6578,1.1417,0.6578,1.9597
banish,-2.2827,2.0166,0.9385,1.7204,-0.4126,0.0778,-0.4126,4.0002,0.7773,0.0778,0.7773,4.0247
authorize,1.3289,2.1315,0.3761,0.9694,0.1720,0.0565,0.1720,1.4576,0.0862,0.0565,0.0862,1.5259
enjoy,3.0665,2.0723,0.7973,0.9978,0.7190,0.2877,0.7190,1.3730,0.0198,0.2877,0.0198,1.8981
chat with,2.2596,1.1946,1.0504,1.2204,0.7397,0.6227,0.7397,1.4416,0.9131,0.6227,0.9131,1.8559
brawl with,-2.0369,0.6950,2.7416,2.2613,0.4214,-0.8292,0.4214,4.4051,0.3153,-0.8292,0.3153,1.0219
nag,-2.0238,-0.4254,2.0754,1.4503,0.1899,-0.9935,0.1899,3.2248,-0.2413,-0.9935,-0.2413,1.6584
trap,-2.7569,1.3350,0.8465,1.2045,-0.1377,-0.4155,-0.1377,4.6681,0.9938,-0.4155,0.9938,3.6405
massage,2.3139,0.9011,-1.5473,1.4285,0.5026,-0.4463,0.5026,2.2520,0.2644,-0.4463,0.2644,2.3750
strip,-1.4721,1.3294,0.9102,3.4063,0.3913,-0.5166,0.3913,2.2180,0.5080,-0.5166,0.5080,2.4274
exhaust,-0.7185,0.9000,1.0258,1.8513,0.4531,0.0712,0.4531,1.6462,0.7373,0.0712,0.7373,2.1575
distress,-2.1771,0.9065,0.9645,2.1808,-0.6414,-0.4642,-0.6414,2.7048,0.4213,-0.4642,0.4213,1.7412
summon,0.0235,1.8116,0.6146,1.2864,0.1094,0.3756,0.1094,1.0270,0.4812,0.3756,0.4812,2.1225
forsake,-2.2179,0.7837,-0.0388,1.5562,-0.2047,-0.0787,-0.2047,3.9414,1.3898,-0.0787,1.3898,3.0766
assist,3.2985,2.5712,0.5627,0.9963,0.9308,0.3087,0.9308,1.5113,0.3228,0.3087,0.3228,2.1289
dote on,0.5850,0.5282,0.3175,2.9999,1.8765,-0.0885,1.8765,1.9631,0.0225,-0.0885,0.0225,1.1453
victimize,-3.2514,0.8208,0.9279,1.4638,-0.1049,-0.1112,-0.1049,6.3724,1.2066,-0.1112,1.2066,3.0721
trick,-1.9288,0.6965,0.1881,1.2566,-0.8004,0.0994,-0.8004,2.5477,-0.0862,0.0994,-0.0862,2.7342
whisper to,0.4446,0.1154,-2.4481,0.6590,0.2528,-0.0880,0.2528,2.3257,0.2176,-0.0880,0.2176,1.7019
peek at,-1.3879,-0.6420,-0.9855,1.7272,0.3124,0.2484,0.3124,2.0583,0.0316,0.2484,0.0316,2.1014
evict,-1.7896,1.9662,0.8027,2.0973,-0.4656,-0.7332,-0.4656,1.4579,0.8828,-0.7332,0.8828,2.7546
reason with,2.7765,2.2169,-0.3442,1.0874,0.7315,-0.5891,0.7315,1.4269,-0.4545,-0.5891,-0.4545,2.4597
pay,2.1004,1.8685,-0.0285,1.6377,0.7362,0.1082,0.7362,1.1307,0.4109,0.1082,0.4109,2.6654
toast,1.9856,1.5760,1.6664,2.5515,1.4608,1.2997,1.4608,1.7776,1.1553,1.2997,1.1553,2.0254
welcome,3.1296,2.2000,1.2185,1.0365,0.8221,0.4164,0.8221,1.7066,0.5585,0.4164,0.5585,2.1814
provoke,-1.7831,1.0685,1.6054,1.5527,-0.1864,-0.7457,-0.1864,2.3521,0.3940,-0.7457,0.3940,1.5853
comply with,1.1082,0.0397,-0.5432,1.3185,0.6208,0.3600,0.6208,2.7430,0.9715,0.3600,0.9715,1.3997
scare,-1.4000,1.1898,1.7382,1.2653,-0.1515,-0.1439,-0.1515,2.4261,0.6242,-0.1439,0.6242,2.3172
harm,-3.2993,1.5036,1.2982,0.9076,-0.0513,-0.2071,-0.0513,6.4651,2.1727,-0.2071,2.1727,2.8479
terrorize,-3.7102,1.9618,1.6346,0.5888,-0.1489,-0.1092,-0.1489,6.2868,1.7718,-0.1092,1.7718,5.1303
free,2.7644,2.5003,0.4578,1.7217,0.4281,0.8797,0.4281,2.4804,-0.4904,0.8797,-0.4904,2.8549
enslave,-3.8007,2.2486,1.4729,0.9359,-0.4158,-0.0721,-0.4158,5.7385,2.4492,-0.0721,2.4492,4.3864
consult,1.8953,1.2186,-0.1000,1.2050,0.9258,-0.0260,0.9258,2.1222,-0.1015,-0.0260,-0.1015,1.1610
shock,-0.6411,1.3902,1.8789,1.8278,0.4999,-0.2852,0.4999,2.0034,0.5029,-0.2852,0.5029,1.4186
compensate,2.3564,1.5518,-0.0129,0.9794,0.4521,0.1465,0.4521,1.5791,-0.0097,0.1465,-0.0097,1.9300
remember,2.3564,1.9279,-0.0039,1.4554,0.1094,0.0841,0.1094,1.3528,0.4905,0.0841,0.4905,2.2725
question,0.6404,1.4713,0.5665,1.5308,0.3012,0.0619,0.3012,1.2517,0.3612,0.0619,0.3612,1.5420
seize,-1.9113,1.8362,1.7389,2.4810,0.1778,0.0433,0.1778,2.7714,1.4976,0.0433,1.4976,2.7568
hoodwink,-1.6746,0.6491,0.3737,1.1445,0.3138,-0.0403,0.3138,3.0637,-0.5783,-0.0403,-0.5783,2.8498
worship,0.1889,0.7311,0.2870,4.7408,1.3565,-0.2364,1.3565,7.1882,-0.6689,-0.2364,-0.6689,2.5613
interrogate,-0.8154,1.9904,0.9746,1.2919,0.2657,-0.0855,0.2657,2.2937,0.4521,-0.0855,0.4521,2.4647
grapple with,-0.8019,0.7981,1.5127,1.6605,0.4452,-0.3715,0.4452,2.1593,0.2037,-0.3715,0.2037,2.2760
consider,1.8950,1.3604,-0.1729,1.6274,0.7721,0.2465,0.7721,1.6643,-0.0110,0.2465,-0.0110,2.2600
look at,0.7706,0.5724,-0.2236,0.9641,0.2117,0.0236,0.2117,1.4350,0.5352,0.0236,0.5352,1.8140
disconcert,-1.3505,0.5169,0.0589,0.9767,-0.1843,0.3950,-0.1843,1.8772,0.1017,0.3950,0.1017,1.4475
fall in love with,3.0086,2.6490,0.7729,1.5921,0.3912,0.3993,0.3912,4.2872,0.1949,0.3993,0.1949,4.9335
hug,2.9851,2.1313,-0.2262,1.2651,0.8062,0.2538,0.8062,1.6636,0.1714,0.2538,0.1714,3.0367
grab,-1.2346,1.3954,1.6882,1.6612,-0.3268,-0.4799,-0.3268,2.1736,1.3079,-0.4799,1.3079,2.0592
cripple,-3.2832,1.7139,1.0871,2.3823,0.0264,-0.3566,0.0264,6.0483,2.9859,-0.3566,2.9859,5.0621
soothe,2.9226,2.1070,-1.6404,0.9185,0.5399,-0.1230,0.5399,1.5217,-0.1248,-0.1230,-0.1248,3.1719
bully,-3.5353,0.8949,1.5778,0.7809,0.0424,0.0145,0.0424,8.1004,2.8275,0.0145,2.8275,3.7543
hit,-2.6738,1.3873,2.1924,1.6185,-0.2977,-0.4721,-0.2977,4.0403,1.8435,-0.4721,1.8435,2.7119
scold,-1.2607,1.4418,1.5266,1.8380,-0.4106,-0.4625,-0.4106,1.9470,0.4290,-0.4625,0.4290,1.9267
charge,-0.6835,1.3327,1.2581,1.4900,-0.6023,-0.7887,-0.6023,1.8767,0.7387,-0.7887,0.7387,1.3463
abet,0.0913,0.5965,-0.0295,1.4084,0.3597,-0.0927,0.3597,0.4321,-0.0637,-0.0927,-0.0637,0.6155
doubt,-0.8400,0.4807,-0.4956,1.8922,-0.1538,0.8610,-0.1538,2.8175,-0.2403,0.8610,-0.2403,1.5097
overwhelm,-1.0993,1.6214,1.7280,1.9702,-0.1636,-0.0783,-0.1636,2.1702,0.3277,-0.0783,0.3277,1.9406
approach,1.5900,1.5193,0.7489,1.2886,0.7781,0.5935,0.7781,1.6230,0.4179,0.5935,0.4179,1.6000
transact business with,1.4393,1.5164,0.5727,1.4900,0.2722,0.4199,0.2722,1.4548,0.3506,0.4199,0.3506,2.3169
elect,1.8608,2.7462,1.7562,2.9315,0.3125,-0.2366,0.3125,1.0749,0.5191,-0.2366,0.5191,2.5575
contradict,-0.3115,0.6677,0.7115,1.3256,0.8082,0.6448,0.8082,1.5974,1.1842,0.6448,1.1842,2.4590
avoid,-1.4146,-0.3100,-0.6231,1.0106,0.0144,0.2526,0.0144,3.5995,-0.2864,0.2526,-0.2864,3.4933
trust,3.3438,3.0354,-0.0615,1.0208,0.4591,0.3544,0.4591,1.7467,-0.0220,0.3544,-0.0220,4.5282
haunt,-2.6015,1.8731,-0.8769,1.8348,0.0989,1.4371,0.0989,3.8406,1.1470,1.4371,1.1470,4.4953
humiliate,-3.2438,0.8185,1.2723,1.2368,0.3892,0.0415,0.3892,7.9476,2.1475,0.0415,2.1475,4.3717
captivate,2.2677,2.9208,1.4754,1.9210,1.4943,1.3392,1.4943,2.0301,0.8055,1.3392,0.8055,2.6549
wait on,0.6531,-0.7069,-1.7877,4.7703,2.8286,2.2074,2.8286,3.9866,2.8763,2.2074,2.8763,3.1729
gratify,2.6454,2.3738,0.8823,1.6745,1.3651,0.2768,1.3651,1.4823,0.1704,0.2768,0.1704,3.1540
abhor,-2.1276,0.8962,0.6229,2.9344,-0.3164,-1.1811,-0.3164,5.1473,-0.1117,-1.1811,-0.1117,3.6019
negotiate with,2.1477,2.3131,1.1131,1.0734,0.7771,0.2124,0.7771,1.6864,0.7765,0.2124,0.7765,3.0230
slug,-2.7208,1.0640,1.4544,1.6645,-0.0280,0.3063,-0.0280,5.5307,0.0095,0.3063,0.0095,4.6856
hypnotize,-0.1062,1.9208,-0.7885,1.5250,0.4503,-0.0584,0.4503,3.4304,-0.3302,-0.0584,-0.3302,4.5005
give medical treatment to,3.0785,2.8008,1.5662,1.7187,0.8769,1.3171,0.8769,4.1096,0.1899,1.3171,0.1899,4.3173
eat with,2.7069,1.2454,0.9962,1.5938,1.1386,0.4484,1.1386,2.8004,1.2056,0.4484,1.2056,2.8611
degrade,-3.5238,0.7500,0.1831,0.9976,0.2540,0.3786,0.2540,9.4770,2.7638,0.3786,2.7638,5.4211
kill,-4.2646,1.9523,-0.1092,0.0272,-0.0277,0.0601,-0.0277,9.8746,-0.0842,0.0601,-0.0842,10.8761
sleep with,1.1528,2.2064,1.2512,3.0633,0.1412,-0.0409,0.1412,1.8215,0.7269,-0.0409,0.7269,4.3064
belittle,-3.3685,0.0123,-0.1177,1.1776,0.9855,1.1613,0.9855,9.1173,-0.1202,1.1613,-0.1202,7.2000
turn to,1.9100,1.1423,-0.1731,3.6753,3.3716,-0.8902,3.3716,3.6007,-1.0112,-0.8902,-1.0112,2.1738
speak to,2.3138,1.5192,1.6869,1.8737,2.0499,1.3980,2.0499,3.5112,1.7305,1.3980,1.7305,1.7642
rouse,0.6336,1.1360,1.3520,2.9077,0.3879,1.0080,0.3879,2.3071,-0.4204,1.0080,-0.4204,2.2051
laugh at,-0.5600,0.8454,1.9877,2.6548,0.5804,0.3921,0.5804,3.9986,0.8414,0.3921,0.8414,1.2570
push,-1.8262,1.0362,1.5015,2.2866,-0.0599,0.0333,-0.0599,3.1546,0.5705,0.0333,0.5705,1.8888
cut,-3.0654,1.6169,0.6015,1.5607,-0.5564,0.9826,-0.5564,4.9064,0.7644,0.9826,0.7644,6.2901
destroy,-3.7262,2.2831,1.8400,0.7086,0.1401,-0.0954,0.1401,6.8856,0.4838,-0.0954,0.4838,7.4581
argue with,-1.5692,1.1785,2.2162,2.3479,0.3685,0.0621,0.3685,2.9693,1.0564,0.0621,1.0564,2.8161
bicker with,-1.8546,0.3023,2.1138,1.5385,-0.0780,-0.1593,-0.0780,4.8779,1.1488,-0.1593,1.1488,2.0219
thrill,2.5654,2.1569,2.8562,0.8732,0.1536,0.5931,0.1536,1.6950,0.1577,0.5931,0.1577,0.9391
gawk at,-1.3708,-0.2762,-0.0277,1.8271,1.0333,0.4699,1.0333,2.8816,0.5623,0.4699,0.5623,3.2163
sing to,2.2754,1.7369,1.6600,2.1104,0.8780,0.6607,0.8780,2.7066,1.2842,0.6607,1.2842,2.9774
bestow something to,2.0746,2.1108,0.5200,1.4785,1.0155,0.9987,1.0155,1.4162,1.0436,0.9987,1.0436,2.3000
prosecute,-0.4269,2.6631,1.2054,4.1529,-0.5379,0.2474,-0.5379,1.4641,-0.0592,0.2474,-0.0592,2.6047
cure,3.6741,3.5904,0.2697,0.5657,0.3997,0.4673,0.3997,0.6475,0.4314,0.4673,0.4314,3.7596
irritate,-2.3586,0.5890,1.8352,1.0813,0.0544,-0.5071,0.0544,2.6861,-0.3574,-0.5071,-0.3574,2.3360
bother,-2.0724,0.4931,1.7510,1.3932,-0.3843,-0.6305,-0.3843,2.1608,0.6328,-0.6305,0.6328,2.0516
grasp,0.4859,1.4498,0.8368,2.5700,0.4237,-0.4396,0.4237,2.0224,0.8123,-0.4396,0.8123,1.7523
avenge,-0.0996,2.1607,0.9834,4.2302,0.9829,0.9557,0.9829,1.8099,0.9501,0.9557,0.9501,3.9294
like,2.5145,1.9197,0.7493,0.9840,0.7963,-0.0058,0.7963,2.4208,0.6467,-0.0058,0.6467,3.1372
stammer at,-0.9227,-0.6596,0.5931,0.8945,0.4814,-0.4300,0.4814,1.7309,-0.1532,-0.4300,-0.1532,1.9774
notice,2.1138,1.5641,0.1483,1.7278,0.5221,0.2695,0.5221,1.9771,0.1712,0.2695,0.1712,2.7507
accuse,-1.5648,1.2459,1.3676,1.6624,-0.2161,-0.4417,-0.2161,2.8950,0.0626,-0.4417,0.0626,1.7263
sneer at,-2.0484,-0.2280,0.0487,2.1489,-0.2426,0.3083,-0.2426,2.7312,1.1582,0.3083,1.1582,2.8424
propose marriage to,2.9652,3.1297,1.0865,1.8074,1.0789,0.7978,1.0789,2.4636,0.4115,0.7978,0.4115,5.7936
cheer,3.0484,2.5775,2.4319,1.2584,1.0626,0.4054,1.0626,1.8511,0.2587,0.4054,0.2587,1.7814
expel,-1.7507,2.7924,1.2114,2.1305,-0.1424,-0.3913,-0.1424,1.0568,0.0826,-0.3913,0.0826,2.8440
