laugh at,-0.5600,0.8454,1.9877,2.5527,3.8448,1.2086
push,-1.8262,1.0362,1.5015,2.1987,3.0333,1.8162
cut,-3.0654,1.6169,0.6015,1.5006,4.7177,6.0482
destroy,-3.7262,2.2831,1.8400,0.6813,6.6208,7.1712
argue with,-1.5692,1.1785,2.2162,2.2576,2.8551,2.7078
bicker with,-1.8546,0.3023,2.1138,1.4793,4.6903,1.9442
thrill,2.5654,2.1569,2.8562,0.8396,1.6298,0.9030
gawk at,-1.3708,-0.2762,-0.0277,1.7568,2.7707,3.0926
sing to,2.2754,1.7369,1.6600,2.0292,2.6025,2.8629
bestow something to,2.0746,2.1108,0.5200,1.4217,1.3617,2.2116
prosecute,-0.4269,2.6631,1.2054,3.9932,1.4078,2.5045
cure,3.6741,3.5904,0.2697,0.5560,0.6364,3.6948
irritate,-2.3586,0.5890,1.8352,1.0627,2.6398,2.2957
bother,-2.0724,0.4931,1.7510,1.3692,2.1235,2.0162
grasp,0.4859,1.4498,0.8368,2.5249,1.9869,1.7216
avenge,-0.0996,2.1607,0.9834,4.1572,1.7787,3.8616
like,2.5145,1.9197,0.7493,0.9670,2.3791,3.0831
stammer at,-0.9227,-0.6596,0.5931,0.8773,1.6976,1.9394
notice,2.1138,1.5641,0.1483,1.6980,1.9430,2.7032
accuse,-1.5648,1.2459,1.3676,1.6337,2.8451,1.6965
sneer at,-2.0484,-0.2280,0.0487,2.1098,2.6815,2.7907
propose marriage to,2.9652,3.1297,1.0865,1.7762,2.4211,5.6937
cheer,3.0484,2.5775,2.4319,1.2363,1.8186,1.7501
expel,-1.7507,2.7924,1.2114,2.0938,1.0385,2.7950
harangue,-1.4695,0.3343,1.2362,0.9839,2.0347,1.5187
collaborate with,2.2686,2.1672,0.8545,1.9431,1.2857,2.2686
stare down,-1.4310,1.4028,-1.4131,1.0948,2.2535,1.3391
needle,-1.5000,0.2429,0.1581,1.9417,2.0487,2.3821
demoralize,-3.1231,1.3856,0.6579,1.1222,4.6979,4.0646
fib to,-1.9674,0.5333,-0.0077,1.7822,3.6024,1.8093
bellow at,-1.0585,0.8146,1.9073,2.0247,2.5814,1.8638
entrust,2.4309,2.4145,-0.7058,1.5328,2.1098,3.3155
conspire with,-0.3912,1.4561,-0.1141,2.1585,1.5751,3.0435
leave,-1.8242,1.7951,-0.0800,2.2429,3.8086,3.3060
urge,0.6186,1.5204,1.3642,1.2437,1.0697,1.8479
guard,2.5652,2.7503,0.0500,1.3217,1.1003,4.1418
mother,2.8496,2.9266,0.3572,2.3049,2.2243,5.5737
choose,1.9924,2.4417,0.0462,2.0346,1.1908,2.9221
attract,2.4966,2.6072,0.7407,1.5061,1.5596,2.6008
defy,-1.1218,1.5186,0.7747,2.6952,2.2905,2.2026
spoil,-0.6973,1.2100,1.0076,3.6549,2.3696,1.7666
help,3.5190,3.2621,0.6463,0.7478,0.9879,3.4277
awe,2.0914,1.9607,0.3079,1.4746,2.4859,3.7249
pamper,1.0140,1.2547,0.0891,3.6365,2.3631,2.9533
interrupt,-2.0291,0.4639,1.8067,0.9232,3.0419,2.3382
divorce,-2.1326,1.3449,0.0540,1.4846,5.1618,4.7603
club,-2.7785,1.8848,1.7819,1.8133,3.1763,3.7910
wrong,-2.9304,0.8775,0.3007,1.2732,4.3776,2.6035
hate,-2.8312,0.9646,-0.1526,2.0272,7.0833,4.8949
assassinate,-3.3719,2.6625,0.9197,2.7554,4.6040,8.3993
please,2.3691,1.7126,0.3119,1.3325,1.9484,2.6079
humor,2.2923,1.8825,1.2340,1.9827,1.6912,2.1187
criticize,-0.9197,0.9782,1.0326,2.8685,3.3234,1.5280
chew out,-2.0404,1.4347,2.3025,2.2188,3.8767,1.9940
bill,-0.2800,1.3264,-0.1893,1.5072,1.1705,2.0281
rebuff,-0.5014,1.0550,0.7345,1.9391,2.9546,2.0271
disqualify,-1.0947,1.5323,0.7144,1.8308,1.8909,1.3601
laud,1.0800,1.0045,0.9897,3.7209,1.2785,1.0452
cave in to,-1.2600,-1.1875,-0.6922,1.5616,3.1384,2.5575
drone on at,-2.1019,-0.4251,-0.1940,0.9028,2.3404,5.4646
inspire,3.4102,3.2804,0.5902,0.5582,0.8294,3.8882
drug,-3.4267,1.4007,-0.2621,1.7830,6.2298,4.8928
endanger,-3.2118,1.2032,1.2107,1.2053,5.4941,2.9290
appoint,1.7429,2.3011,0.4150,1.1866,1.2019,2.2671
confound,-0.2684,1.0560,0.3698,2.5213,2.7801,1.7772
discomfort,-2.2902,0.7677,0.4888,1.3278,3.1652,2.3506
