adopt, 1.91, -0.15, -0.45, 1.69, -0.38, -0.52, 10 000000010 010
aggravate, -0.87, 0.55, 0.99, -0.48, 0.65, 0.85, 01 111111111 100
anger, -2.29, 0.56, 1.26, -2.0, 0.33, 1.62, 01 111111111 000
antagonize, -1.58, 1.0, 1.07, -1.98, 1.01, 1.76, 01 111111111 000
apologize to, 0.08, 0.12, -1.03, -0.02, -0.07, -1.32, 10 111111111 000
appeal to, 0.5, 1.22, 1.2, -0.12, 1.1, 0.88, 10 111111111 000
applaud, 2.4, 1.08, 2.08, 2.56, 1.56, 2.73, 10 111111111 010
apprehend, -1.9, 1.58, 1.82, -1.91, 1.18, 1.69, 10 001000000 001
approach, 1.47, 0.07, -0.74, 1.49, -0.1, -0.76, 10 111111111 010
approve of, 1.46, 0.09, -0.21, 1.91, 0.89, -0.44, 01 111111111 100
argue with, -1.62, 1.27, 2.27, -1.59, 1.74, 2.46, 10 111111111 000
arouse, 2.75, -0.44, -0.52, 2.85, 1.01, 0.88, 01 000000001 101
arrest, -1.96, 1.76, 1.87, -1.93, 1.38, 1.8, 10 001000000 001
ask about, 0.25, -0.26, -0.42, 0.59, -0.13, -0.46, 01 111111111 010
assault, -2.65, 2.13, 2.71, -2.9, 1.98, 2.69, 10 001000000 001
assist, 0.84, 0.13, -0.81, 1.1, -0.15, -1.11, 10 111111111 000
astonish, 1.13, 0.62, 0.45, 1.12, 0.42, 0.54, 01 111111111 000
astound, 1.22, 1.06, 1.29, 1.71, 1.1, 1.24, 01 111111111 000
attack, -1.62, 1.42, 2.08, -2.34, 1.64, 2.19, 10 001100010 001
avoid, -1.32, -0.3, -0.89, -2.29, -0.47, -1.52, 01 111111110 010
baby, -1.78, -0.86, -0.25, -2.77, -1.11, -0.61, 10 000000010 100
back, 2.27, 0.68, -0.09, 2.5, 1.39, -1.02, 10 010100000 010
badger, -1.37, 1.23, 1.37, -1.38, 1.07, 0.94, 10 111111111 100
be owed by, 0.04, 0.34, -0.9, 0.28, 0.0, -1.53, 01 010000000 000
beg, -2.29, -0.9, 0.08, -2.33, -1.21, -0.16, 10 111111111 000
belittle, -2.71, 1.1, 2.02, -2.53, 0.7, 1.54, 10 111111111 100
beseech, -2.1, -1.0, 0.7, -1.51, -0.6, 1.11, 10 111111111 000
bind, -0.46, 0.76, 0.11, -1.56, 0.12, -0.91, 10 001000001 001
blame, -2.07, 0.91, 1.15, -2.26, 1.01, 1.5, 10 111111111 010
bless, 0.52, 0.04, -1.53, 0.56, -0.01, -2.06, 10 000000100 000
boss, -2.27, 0.96, 1.13, -2.36, 1.07, 0.73, 10 110101011 000
